"","Text","Retweets","Favorited"
"7083","Good job Snickers! Definitely a good commercial #superbowlcommercials","0","FALSE"
"7084","Snicker's commercial for the win LOLOL","0","FALSE"
"7085","RT @shaycarl: That candy bar commercial made me Snicker!","389","FALSE"
"7086","RT @ClaryJessica: @5SOS_Daily THEY JUST PLAYED THE 5SOS VERSION OF WILAY CLOSING TO COMMERCIAL 

ON THE SUPER BOWL","78","FALSE"
"7087","That Brady Bunch commercial though<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"7088","THE BRADY BUNCH COMMERCIAL I WAS CRYING AND MY PARENTS WERE SO CONFUSED","0","FALSE"
"7089","Wow, the #Snickers commercial was awesome!","0","FALSE"
"7090","Snickers must've paid top dollar for that  commercial","0","FALSE"
"7091","can we talk about that brady bunch commercial","0","FALSE"
"7092","That Snickers Brady Bunch commercial doe...","0","FALSE"
"7093","That #snickers commercial <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>","1","FALSE"
"7094","RT @CSimeonNP: Muhammad Ali speech = best commercial","1","FALSE"
"7095","RT @B_Romans: That minions commercial &gt;&gt;&gt; <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","84","FALSE"
"7096","Great Brady Bunch Snickers commercial. Oh btw absolutely HATE #SuperBowl half time shows. Complete joke.","0","FALSE"
"7097","RT @jnelmccoy: I would have enjoyed this commercial more if I didn't see it online first. :( #Snickers","1","FALSE"
"7098","RT @KickInThaDoor_: I gotta fap to that Katy Perry commercial oh lord she looks perfect","1","FALSE"
"7099","I JUST SCREAMED AT THAT BRADY BUNCH COMMERCIAL","0","FALSE"
"7100","LOL THAT SNICKERS COMMERCIAL","0","FALSE"
"7101","Snickers commercial best yet #SuperBowlAd #SuperBowl #SuperBowlSunday","0","FALSE"
"7102","RT @IngrahamAngle: OK @SNICKERS commercial hilarious. #HeresAStory","55","FALSE"
"7103","Oh my god that Snickers commercial. I'm done. I'm dead. RIP me.","0","FALSE"
"7104","RT @BBCSporf: FACT: A 30-second commercial during this year's Super Bowl costs $4.5m. 

That's an average of $150k per second. http://t.co/…","357","FALSE"
"7105","Congrats to @MWelch89 for making a Super Bowl commercial! he does remind me of Jan... Big whiner","0","FALSE"
"7106","Okay that Snicker's commercial was pure gold. #SB49","0","FALSE"
"7107","RT @hesalmghty: yo superbowl commercials imma let you finish but the one direction pepsi commercial was the best superbowl commercial of al…","779","FALSE"
"7108","RT @WVTV: @matt_hix @ryan_klimcak Chevy commercial was great b/c it grabbed the viewers' attention. #WVSB49","1","FALSE"
"7109","I'm as useless to football as the guy in the Samba chip dip commercial","1","FALSE"
"7110","The Snickers/Brady Brunch commercial is my new fav","0","FALSE"
"7111","RT @HuffingtonPost: Really solid #Snickers ""Brady Bunch"" commercial #SB49","148","FALSE"
"7112","RT @shaycarl: That candy bar commercial made me Snicker!","389","FALSE"
"7113","Commercial update: minions movie, Brady Bunch sells snickers, trying to get us excited for Katy Perry, TV shows","0","FALSE"
"7114","That chick in the @BISSELLclean spotbot commercial is kind of a FOX! #PuppyBowl #JJRSB49","0","FALSE"
"7115","RT @Holtarna: Exclusive news via the #HoltSheet: Vince has bought a commercial spot tonight to announce the return of the XFL","1","FALSE"
"7116","RT @BroadcastStats: Confirmed male commercial directors so far: @turbotax @gameofwar @BMW @Chevrolet Confirmed female: @BMW Maybe: @Toyota …","6","FALSE"
"7117","“@mericanfarmboy: That minions movie commercial was very.. weird lol” I loved it!! <U+2764><U+FE0F>","0","FALSE"
"7118","RT @shaycarl: That candy bar commercial made me Snicker!","389","FALSE"
"7119","Okay, all four of us belly laughing at the Brady Bunch/Snickers commercial. Steve Buschemi for the win.","0","FALSE"
"7120","Saw a commercial with Steve Buscemi in it. This Super Bowl can only go downhill from here.","0","FALSE"
"7121","Brady bunch commercial = dumb. In the running for worst commercial","0","FALSE"
"7122","RT @ericvdunn: Brady Bunch Snickers commercial <ed><U+00A0><U+00BD><ed><U+00BA><U+00AE><ed><U+00A0><U+00BD><ed><U+00BA><U+00AE><ed><U+00A0><U+00BD><ed><U+00BA><U+00AE>","80","FALSE"
"7123","The #BradyBunch commercial was hilarious! #Snickers #SuperBowlXLIX","0","FALSE"
"7124","I think that Snickers commercial was made just for my father. He's still laughing about it.","0","FALSE"
"7125","@scottydoesntN0 me and my grandpa laughed so hard at that commercial!!! (X hahaha","0","FALSE"
"7126","Brady Bunch commercial was kind of fun lol #superbowlcommercials","0","FALSE"
"7127","@epDannyEdge  me to u just saw the commercial didn't you","0","FALSE"
"7128","#BradyBunch commercial was cute! #SuperBowl","0","FALSE"
"7129","Commercial break!!","0","FALSE"
"7130","RT @LuvAndBball: Best super bowl commercial! #Minions","1","FALSE"
"7131","That Brady Bunch commercial though<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B2><U+009C>","0","FALSE"
"7132","RT @12News: #DannyTrejo in the #BradyBunch &amp; #Snickers commercial combined? #TooFunny #SB49","3","FALSE"
"7133","Snickers winning the commercial competition so far. #SB49 #SBXLIX #SuperBowl #FuckChevy","0","FALSE"
"7134","A BRADY BUNCH SNICKERS COMMERCIAL WITH STEVE BUSCEMI WHAT MORE COULD ANYONE WANT OUT OF LIFE","2","FALSE"
"7135","RT @shaycarl: That candy bar commercial made me Snicker!","389","FALSE"
"7136","Brady Brunch #Snickers best commercial so far #SuperBowl","1","FALSE"
"7137","RT @insanityreport: Danny Trejo didn’t die in that commercial so i wasn’t feeling it","4","FALSE"
"7138","Snickers commercial A++++ Brady that's how I get when hungry","0","FALSE"
"7139","Cute little Snickers commercial.","0","FALSE"
"7140","That snickers commercial was weird","1","FALSE"
"7141","RT @DocInRealLife: I'm watching the the Super Bowl, when my TV goes skittering out! WHAT CHAOS! It's just a commercial WHAT MARKETING BY CH…","204","FALSE"
"7142","That Brady commercial DOH #SB49","0","FALSE"
"7143","""@AleahMarie_: this game is already pissing me off and that commercial was stupid <ed><U+00A0><U+00BD><ed><U+00B8><U+0091>"" chill that commercial was funny<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","1","FALSE"
"7144","RT @UKSportBanter: A 30-second commercial during this year's game costs $4.5 million. That's an average of $150,000 per second. https://t.c…","215","FALSE"
"7145","After the popularity of the ""Sure, Jan"" Brady Bunch meme this month, the Snickers commercial was on point. #GCbowl","0","FALSE"
"7146","Brady Bunch commercial was funny","0","FALSE"
"7147","That snickers commercial was a disappointment <ed><U+00A0><U+00BD><ed><U+00B8><U+0092><U+270B>","0","FALSE"
"7148","The snickers commercial","0","FALSE"
"7149","RT @E_Reid35: LOL they got me with that commercial. I was about to be UPSET!","290","FALSE"
"7150","So far snickers had a good commercial #SuperBowl","0","FALSE"
"7151","RT @USOlympic: Congrats to #TeamUSA’s @AmyPurdyGurl on your #SB49 commercial! http://t.co/XmB9XSRbAm","220","FALSE"
"7152","A COMMERCIAL WITH JAMES SPADER IN IT JUST CAME ON AND I NEARLY PUKED @jane33699","0","FALSE"
"7153","A commercial for a cable box that records shows immediately following a PSA about screen time taking away playtime is top notch advertising.","0","FALSE"
"7154","omg steve buscemi just played jan in a brady bunch commercial","0","FALSE"
"7155","So what was that commercial everyone got freaked out by","0","FALSE"
"7156","Oh, I don't like the #Snickers commercial at all. #SuperBowl #flop","0","FALSE"
"7157","That Danny Trejo and Steve Bruscemi commercial was perfect","1","FALSE"
"7158","Can they just play the boys commercial again","0","FALSE"
"7159","DANNY TREJO AND STEVE BUSCEMI IN THE SAME COMMERCIAL IM DEAD! DEAD DEAD DEAD","0","FALSE"
"7160","Snicker's commercial made me laugh #thebradybunch","0","FALSE"
"7161","Brady bunch snickers commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"7162","I got so amped up when I heard ""Hello Seattle Remix"" by @owlcity before the commercial break. They are finally putting good music on there!!","0","FALSE"
"7163","Front runner for commercial so far!! Love me some Stevey Buschemy!! #Snickers","0","FALSE"
"7164","That snickers Brady bunch commercial tho<ed><U+00A0><U+00BD><ed><U+00B1><U+008C>","0","FALSE"
"7165","RT @ericvdunn: Brady Bunch Snickers commercial <ed><U+00A0><U+00BD><ed><U+00BA><U+00AE><ed><U+00A0><U+00BD><ed><U+00BA><U+00AE><ed><U+00A0><U+00BD><ed><U+00BA><U+00AE>","80","FALSE"
"7166","RT @BleacherReport: VIDEO: Bryant Gumbel to Katie Couric in BMW’s new #SB49 commercial: ""Can you twerk?” http://t.co/4Yspub8N95 http://t.co…","452","FALSE"
"7167","The #SuperBowl is the only time EVER where u don't change the channel when it goes to commercial break","1","FALSE"
"7168","SNICKERS COMMERCIAL WINS MY EARLY PICK. Danny Trejo, Brady Bunch, and Buscemi! F YEAH!","0","FALSE"
"7169","Brady bunch snickers commercial...kinda want to get a snickers now","0","FALSE"
"7170","RT @ivanvasquez017: Lmfao that minion commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","2","FALSE"
"7171","RT @B_Romans: That minions commercial &gt;&gt;&gt; <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","84","FALSE"
"7172","omg that snickers commercial with steve buschemi and danny trejo has my sides hurting","0","FALSE"
"7173","Snickers has my vote for best commercial so far.  #SB49","0","FALSE"
"7174","RT @marissa_styles: that minion commercial was cute <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>","1","FALSE"
"7175","that snickers commercial tho.","0","FALSE"
"7176","Snickers commercial with Buscemi best so far. #SuperBowlRE","3","FALSE"
"7177","let's just skip the replay cause we have a $4.5 million commercial to show<ed><U+00A0><U+00BD><ed><U+00B8><U+0092>","0","FALSE"
"7178","Ha! Love the #Snickers commercial.","0","FALSE"
"7179","superbowl commercial game weak so far","0","FALSE"
"7180","THE BRADY BUNCH Snickers commercial wins. Pure genius. #SuperBowl","1","FALSE"
"7181","Okay, Snickers commercial was funny. Terrifying.... but funny. #SuperBowl","0","FALSE"
"7182","Minions commercial makes me miss #maxfinn","0","FALSE"
"7183","The @SNICKERS #BradyBunch Commercial was perfect! #superbowlcommercials","0","FALSE"
"7184","RT @shaycarl: That candy bar commercial made me Snicker!","389","FALSE"
"7185","That snickers Brady bunch commercial was funny","0","FALSE"
"7186","Brady Bunch #Snickers commercial Epic!","0","FALSE"
"7187","RT @shaycarl: That candy bar commercial made me Snicker!","389","FALSE"
"7188","RT @shaycarl: That candy bar commercial made me Snicker!","389","FALSE"
"7189","I WAS LITERALLY TALKING ABOUT STEVE BUSHEMI FOR LIKE 10 MINS BEFORE THAT SNICKERS COMMERCIAL LOL","0","FALSE"
"7190","That Snicker commercial tho <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #SuperBowl","0","FALSE"
"7191","The minion commercial omg screamed #Minions","0","FALSE"
"7192","RT @Joshx13_: Lmao Danny Trejo in the Brady Bunch commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","17","FALSE"
"7193","That snickers commercial was hilarious #MarshaMarshaMarsha<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"7194","the snickers commercial with the Brady bunch cast was pretty good <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"7195","That turbo tax commercial is pretty funny tho<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"7196","#Snickers commercial made me laugh!!","0","FALSE"
"7197","Okay...loved that Snickers commercial. #SuperBowlCommercials","0","FALSE"
"7198","That Snickers commercial was great. #EatASNICKERS","2","FALSE"
"7199","RT @shaycarl: That candy bar commercial made me Snicker!","389","FALSE"
"7200","@mikeAnd Mike #GameofWar commercial: Yes, they are real. #SuperBowl","0","FALSE"
"7201","That @SNICKERS Brady Bunch commercial was on point! #PRSSABowl","0","FALSE"
"7202","Can we get the Budweiser frogs back maybe a wassssuuuppp commercial or nah","0","FALSE"
"7203","Thank you snickers for two of my favorite men in one commercial","0","FALSE"
"7204","RT @IamEnidColeslaw: a good Super Bowl commercial should make you want to eat, laugh, cry and cum all at the same time","193","FALSE"
"7205","RT @shaycarl: That candy bar commercial made me Snicker!","389","FALSE"
"7206","THE BRADY BUNCH COMMERCIAL","0","FALSE"
"7207","LMAO @SNICKERS Not the best I've seen from the brand but still clever/funny commercial #SuperBowlXLIX","0","FALSE"
"7208","Great #Snickers commercial! #OdelleLives","0","FALSE"
"7209","MY MAN WAS IN THE SNICKERS COMMERCIAL","0","FALSE"
"7210","That Snickers commercial with Trejo and Buscemi was great","1","FALSE"
"7211","Ok. The #snickers commercial was awesome.  #SuperBowlXLIX","0","FALSE"
"7212","RT @BleacherReport: VIDEO: Bryant Gumbel to Katie Couric in BMW’s new #SB49 commercial: ""Can you twerk?” http://t.co/4Yspub8N95 http://t.co…","452","FALSE"
"7213","That minions commercial is all @KrstnSmith","0","FALSE"
"7214","Loling at that @SNICKERS commercial.","0","FALSE"
"7215","It's crazy to watch a commercial tonight and think, ""Wow, they just spent $4 million on those 30 seconds!""","8","FALSE"
"7216","Hahaha that snickers commercial was pretty funny","0","FALSE"
"7217","Funny snickers commercial #SB49","0","FALSE"
"7218","The Brady Bunch commercial would be better if it were for Machete 3. #SuperBowI #SuperBowlAds","2","FALSE"
"7219","@nbc is on point with this music when fading out to commercial. #SuperBowlXLIX","0","FALSE"
"7220","THAT. SNICKERS. COMMERCIAL. #BradyBunch #SuperBowl","0","FALSE"
"7221","RT @BleacherReport: VIDEO: Bryant Gumbel to Katie Couric in BMW’s new #SB49 commercial: ""Can you twerk?” http://t.co/4Yspub8N95 http://t.co…","452","FALSE"
"7222","RT @kylan_wood: Oh my gosh <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> that commercial","2","FALSE"
"7223","RT @IamEnidColeslaw: a good Super Bowl commercial should make you want to eat, laugh, cry and cum all at the same time","193","FALSE"
"7224","RT @ClaryJessica: @5SOS_Daily THEY JUST PLAYED THE 5SOS VERSION OF WILAY CLOSING TO COMMERCIAL 

ON THE SUPER BOWL","78","FALSE"
"7225","That snickers commercial was amazing","0","FALSE"
"7226","#SnickersSatisfies Best commercial thus far. The Brady Brunch homage was brilliant. Marcia Marcia Marcia.","0","FALSE"
"7227","@alexavega Alexa did you see @officialDannyT in that @SNICKERS commercial??","0","FALSE"
"7228","RT @BleacherReport: VIDEO: Bryant Gumbel to Katie Couric in BMW’s new #SB49 commercial: ""Can you twerk?” http://t.co/4Yspub8N95 http://t.co…","452","FALSE"
"7229","THAT SNICKERS BRADY BUNCH COMMERCIAL BEATS EVERYTHING","0","FALSE"
"7230","RT @shaycarl: That candy bar commercial made me Snicker!","389","FALSE"
"7231","@PopeRichardCory { http://t.co/aDiHx0f6Fw } I use these, they can be put in the dirty laundry","0","FALSE"
"7232","they do the most for a commercial on snickers","0","FALSE"
"7233","That minion commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>","2","FALSE"
"7234","The #Snickers commercial with Brady Bunch <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"7235","That Snickers Brady Bunch commercial was the best one by far so far","0","FALSE"
"7236","did snickers just make a halftime commercial on the Brady bunch bc of the ""Sure Jan"" meme going on omfg","0","FALSE"
"7237","RT @shaycarl: That candy bar commercial made me Snicker!","389","FALSE"
"7238","Omg and that Brady bunch commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> good work snickers <ed><U+00A0><U+00BD><ed><U+00B1><U+008D> #superbowlcommercials","1","FALSE"
"7239","That snickers commercial tho. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"7240","LOVED THE @SNICKERS commercial!!!! LOLOLOLOL!!! #SuperBowlXLIX","0","FALSE"
"7241","Cause you're one RT @TiffanieWagner: WHAT!!!!! that commercial made my whole life <ed><U+00A0><U+00BD><ed><U+00B2><U+009B> #Minions","1","FALSE"
"7242","RT @cmclymer: Okay, that Brady Bunch commercial was a total and complete win. Don't even try arguing differently. #SuperBowl","24","FALSE"
"7243","haha I loved that snickers Brady Bunch commercial","0","FALSE"
"7244","That was a funny Brady bunch commercial. Miss that show","0","FALSE"
"7245","Happy that the internets didn't spoil Steve Buscemi being in that one commercial. #KittenBowl","0","FALSE"
"7246","I dig the Brady Bunch Snickers commercial.","0","FALSE"
"7247","RT @TheGameWDGM: Be on the look out for @TheGameWDGM's commercial spot during #SuperBowlXLIX 
We could only afford one spot, so watch close…","2","FALSE"
"7248","@AkshulyIzLauren that commercial was awesome btw","0","FALSE"
"7249","So far snickers commercial wins #SuperBowlXLIX","0","FALSE"
"7250","That Snickers commercial w/ Danny Trejo and Steve Buscemi is hilarious. #hewitt #Superbowl","0","FALSE"
"7251","The music before commercial breaks is on point. Keep it up.","0","FALSE"
"7252","That Brady bunch commercial was too much #SuperBowlSunday","0","FALSE"
"7253","lol @ that snickers commercial. that was tite.","1","FALSE"
"7254","Snickers commercial was perfect <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #SuperBowlXLIX","0","FALSE"
"7255","Best thing about the super bowl so far - Steve Buscemi and Danny Trejo in the same commercial.","1","FALSE"
"7256","<U+2764><U+FE0F> the Brady Bunch. Fav commercial so far #snickers #bradybunch","0","FALSE"
"7257","That Snickers commercial was on point as well! #SuperBowl","0","FALSE"
"7258","Okay that Brady bunch commercial was great<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","1","FALSE"
"7259","RT @jennybelieves: if you remember Justin's 2011 Super Bowl commercial you've been here for a long time http://t.co/kvBxWrSiVI","174","FALSE"
"7260","That was a good commercial. That makes multiple good commercials meaning this years Super Bowl is already more successful than last years","0","FALSE"
"7261","Snickers really blew it by not doing a last-minute edit to work ""Sure, Jan"" into that commercial","0","FALSE"
"7262","LOVE THE SNICKERS COMMERCIAL! #Superbowl2015 Marsha Marsha Marsh!!!","0","FALSE"
"7263","Enjoyed the Chevy commercial that made you think your TV went out. Great attention grabber #SEM480","0","FALSE"
"7264","That Katie Perry Commercial. OH. MY. LAWD","0","FALSE"
"7265","Commissary and Commercial Kitchen $1100 700ft2 http://t.co/fSsQKxNshy #officespace #CRE","0","FALSE"
"7266","I miss the boys and justins Super Bowl commercial a lot those days were prime","1","FALSE"
"7267","@squadjew as was the Brady Bunch commercial","0","FALSE"
"7268","Snickers commercial was solid #superbowlcommercials","0","FALSE"
"7269","Snickers commercial wins. #buscemibuscemibuscemi #SuperBowlXLIX","0","FALSE"
"7270","Okay, I want that Snickers commercial to be a real show.","0","FALSE"
"7271","Naked Minion just won the Louden Hickey Super Bowl Commercial Contest.","0","FALSE"
"7272","NOW IM JUST SITTING HERE LISTENING TO THE SONGS BEFORE COMMERCIAL BREAK BC I HAVE A FEELING EITHER FOB OR 5SOS WILL PLAY AND I JUST","8","FALSE"
"7273","And the first funny commercial goes to snickers and the Brady brunch!","0","FALSE"
"7274","RT @shaycarl: That candy bar commercial made me Snicker!","389","FALSE"
"7275","Danny Trejo &amp; Steve Buscemi in a Snickers commercial....like wtf??? #SB49","0","FALSE"
"7276","That Danny and Steve commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"7277","Lmao Snickers commercial is the early front-runner for best ad","0","FALSE"
"7278","#EatASNICKERS commercial best one I seen so far lol #SuperBowl","1","FALSE"
"7279","RT @Gagas__Unicorn: Lmao that Brady bunch commercial","1","FALSE"
"7280","omg that Steve Buscemi #Snickers commercial just made me laugh so hard","0","FALSE"
"7281","RT @shaycarl: That candy bar commercial made me Snicker!","389","FALSE"
"7282","They just played ""My Own Worst Enemy"" by Lit on the Super Bowl right before a commercial.....#swaggg","0","FALSE"
"7283","RT @SheMoansFredy: that minion commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","1","FALSE"
"7284","#superbowlcommercials great commercial  snickers!","0","FALSE"
"7285","RT @NikoWavy: Snickers commercial was fire idc<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","39","FALSE"
"7286","Yo that Snickers commercial was funny af","0","FALSE"
"7287","I don’t know what was worse, the pick or that Brady Bunch themed commercial.","0","FALSE"
"7288","RT @shaycarl: That candy bar commercial made me Snicker!","389","FALSE"
"7289","RT @shaycarl: That candy bar commercial made me Snicker!","389","FALSE"
"7290","Love that Brady Bunch commercial. Lol, too funny #SB49","0","FALSE"
"7291","RT @shaycarl: That candy bar commercial made me Snicker!","389","FALSE"
"7292","Snickers commercial for the win!#BradyBunch","0","FALSE"
"7293","@NNosek83 didn't know your dad was in a Super Bowl commercial!","0","FALSE"
"7294","I love the Brady Bunch Snickers commercial. LMAO","0","FALSE"
"7295","that snickers commercial was great.","2","FALSE"
"7296","@Siggyv That Danny Trejo commercial","0","FALSE"
"7297","Lmao at that brady bunch snickers commercial.","0","FALSE"
"7298","THAT BRADY BUNCH COMMERCIAL I AM PEEING JAN THIS ISNT ABOUT YOU""IT NEVER IS""","0","FALSE"
"7299","that brady bunch snickers commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>genius","0","FALSE"
"7300","The Brady bunch commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","1","FALSE"
"7301","Brady bunch commercial was dumb...","0","FALSE"
"7302","if there isnt a parks commercial im SUEING","0","FALSE"
"7303","RT @lacetothetop: Commercials on the Super Bowl are much better than the ones on the          Common Core state tests:  http://t.co/g7vmOq6…","24","FALSE"
"7304","OK, @SNICKERS I know you leaked your commercial earlier, but it has so far been the funniest ad so far....#SuperBowl","0","FALSE"
"7305","#SuperBowlXLIX That Snickers/Brady Bunch commercial was great.","0","FALSE"
"7306","@SNICKERS really payed 5 million for that commercial?","0","FALSE"
"7307","""@NevaehSentt: The Brady/Snickers commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>""<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"7308","THIS BRADY BUNCH COMMERCIAL","0","FALSE"
"7309","RT @damonjhudson: Snickers has the best commercial so far.","1","FALSE"
"7310","That Minions commercial got me WEAK!!! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"7311","Snickers are early favorite for best commercial this year","0","FALSE"
"7312","That snickers commercial &gt;&gt;&gt;&gt;&gt;&gt;","0","FALSE"
"7313","That Super Bowl snickers commercial was pretty funny","0","FALSE"
"7314","HA! That snickers commercial LOL!","0","FALSE"
"7315","That Brady Bunch Snickers commercial haha","3","FALSE"
"7316","Watching the minion commercial and my mom goes oh those are Caitie's people <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"7317","RT @shaycarl: That candy bar commercial made me Snicker!","389","FALSE"
"7318","The minions commercial tho <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"7319","Love the new @SNICKERS commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>","1","FALSE"
"7320","RT @cmclymer: Okay, that Brady Bunch commercial was a total and complete win. Don't even try arguing differently. #SuperBowl","24","FALSE"
"7321","The Brady Bunch Snickers commercial. Hehheh.","0","FALSE"
"7322","Snickers commercial was spiffy.","0","FALSE"
"7323","Snickers was always on point with that ""you're not yourself when you're hungry"" commercial.","0","FALSE"
"7324","RT @Joshx13_: Lmao Danny Trejo in the Brady Bunch commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","17","FALSE"
"7325","Ok the Brady's commercial is my favorite one as of now <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #SuperBowl2015 #marshamatshamarsha","0","FALSE"
"7326","I'm just waiting on the Fast 7 commercial preview ..","0","FALSE"
"7327","RT @ClaryJessica: @5SOS_Daily THEY JUST PLAYED THE 5SOS VERSION OF WILAY CLOSING TO COMMERCIAL 

ON THE SUPER BOWL","78","FALSE"
"7328","Snickers Brady bunch commercial was funny. Early favorite.","0","FALSE"
"7329","Ok....that Snickers commercial was funny. You got me there. #SuperBowl #SuperBowlXLIX","0","FALSE"
"7330","THAT BRADY BUNCH COMMERcial","0","FALSE"
"7331","Love the minion commercial! #SuperBowlXLIX","0","FALSE"
"7332","What was up with the commercial with all those twinkies? #SuperBowlXLIX #superbowlcommercials","0","FALSE"
"7333","Hahaha omg that snicker commercial. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"7334","RT @scottsigler: Best SNICKERS commercial ever.","7","FALSE"
"7335","@Ashton5SOS @Michael5SOS @Luke5SOS @Calum5SOS @5SOS Am I the only one noticing that they're playing 5SOS songs before commercial breaks?","0","FALSE"
"7336","Look for my Super Bowl commercial today. #amfam","0","FALSE"
"7337","I've been back in the country for eight hours. I already hate that Woolies commercial with a fiery passion.","0","FALSE"
"7338","Ah Machete Brady Bunch Commercial was the best #SuperBowlXLIX","0","FALSE"
"7339","IM NOt THE ONLY ONE THAT HEARD 5SOS BEFORE THE COMMERCIAL (WILAY)","1","FALSE"
"7340","RT @swarthyvillain: flag on the play: i got too horned up during the kate upton dragon commercial and knocked the guac off the table with m…","27","FALSE"
"7341","That Mercedes commercial was dope","0","FALSE"
"7342","RT @HuffingtonPost: Really solid #Snickers ""Brady Bunch"" commercial #SB49","148","FALSE"
"7343","That Brady bunch commercial! Was awesome!!!! #SB49 #SuperBowlXLIX","0","FALSE"
"7344","That Brady Bunch snickers commercial tho&gt;&gt;&gt;&gt;&gt;&gt; <U+2764><U+FE0F>","0","FALSE"
"7345","Brady Bunch snickers commercial.  Hilarious lol #superbowlcommercials","0","FALSE"
"7346","RT @AppPowerGroup: Newcastle Super Bowl commercial 2015: A product-placement frenzy http://t.co/kep2z24vpO
#Superbowl
#SuperBowlSunday
#SB49","1042","FALSE"
"7347","Nothing like a commercial full of Adam Levine talking smack to really get America fired up. #SB49","0","FALSE"
"7348","RT @HuffingtonPost: Really solid #Snickers ""Brady Bunch"" commercial #SB49","148","FALSE"
"7349","The Danny Trejo/Steve Buscemi Snickers commercial is automatically the best commercial of the night","1","FALSE"
"7350","Steve Buscemi as Jan in that Snickers Brady Bunch commercial = believeable","0","FALSE"
"7351","I would like to know how they executed that #BradyBunch commercial. CGI, voice-over, a little film trickery... and?","0","FALSE"
"7352","#SNICKERS #BradyBunch commercial was funny.","0","FALSE"
